sentences 	 labels
stuffing something in a public locker usually isn't a memorable experience. you drop a coin, take the key and move on. but at the statue of liberty, recently reopened after a two-year closure, stashing a package offers a glimpse into the future. to rent, close and reopen lockers, visitors touch an electronic reader that scans fingerprints .  	 3
by matt slagle    dallas (ap) -- offering a stark counterpoint to rival hewlett-packard co., dell inc. (dell) reported a nearly 30 percent jump in net income as strong sales of printers, servers and notched double-digit gains in overseas markets.. .  	 3
by michael liedtke     san francisco (ap) -- google inc. (goog)'s highly anticipated ipo faced a possible stumbling block thursday with the release of a playboy interview that the online search engine leader's co-founders gave just before the company filed its plans raise \$3 billion with its stock offering.. .  	 3
san jose, calif. (ap) -- the norwegian hacker famed for developing dvd encryption-cracking software has apparently struck again - this time breaking the locks on apple computer inc.. .  	 3
by matt moore    athens, greece (ap) -- amid the roar of the crowd, the silence of the phones can be deafening. as thousands of athletes, spectators, journalists, officials and more descend on the greek capital ahead of the aug.. .  	 3
the ring sits in the spotlight of a tense, packed auditorium and the jittery fighters await the bell at their red and blue corners. like any fight, there's always the danger of a punishing uppercut or left hook. but these boxers have even more worries  like battery failure and software bugs .  	 3
by gene johnson    seattle (ap) -- a minnesota high school senior pleaded guilty wednesday in federal court to unleashing a variant of the "blaster" internet worm, which crippled more than a million computers last summer.    jeffrey lee parson, 19, of hopkins, minn., is likely to face 18 months to three years behind bars after pleading guilty to one count of intentionally causing or attempting to cause damage to a protected computer.. .  	 3
by matthew fordahl     (ap) -- with the latest update to microsoft corp. (msft)'s windows xp operating system, personal computers will soon join parents, bosses, teachers and spouses as a source of nagging in your life.. .  	 3
microsoft announced wednesday it would offer a low-cost starter edition of its windows xp operating system in asia starting in october, as it strives to hold onto market share facing erosion from the open-source linux system and software piracy .  	 3
google inc. (goog) will close the registration process for its ipo auction thursday, setting the stage for the online search engine leader's hotly anticipated stock market debut. google plans to launch an unusual auction to sell 25.7 million shares shortly after closing the registration .  	 3
by jim salter      st. louis (ap) -- a company driven out of business by hollywood and the video game industry over its dvd- and computer game-copying software has reached a settlement with the motion picture industry.. .  	 3
by yuri kageyama     tokyo (ap) -- the head of microsoft corp. (msft)'s japan unit acknowledged tuesday that the u.s.. .  	 3
by may wong     san jose, calif. (ap) -- hoping to spur a 3-d revolution, sharp systems of america introduced monday a new flat-panel computer display designed to deliver eye-popping images without the need for special glasses.. .  	 3
online search engine leader google inc. (goog) will surrender more than \$300 million of its stock to yahoo inc. (yhoo) in a settlement that removes a legal threat hanging over its ipo at the expense of enriching a nettlesome rival .  	 3
by miron varouhakis      athens, greece (ap) -- if you're planning on attending this month's olympic games, you'd best be careful what you say and do in public.    software will be watching and listening.. .  	 3
by justin pope     (ap) -- after a recent legal setback, a california company that claims its patents cover the streaming video technology used by adult web sites is boosting efforts to collect money from a very different group of streaming video users: colleges and universities.    newport beach, calif.-based acacia media technologies corp.. .  	 3
the peak time for dates from hell in new york city is friday at 8 p.m. - judging by the cell phone calls delivering emergency excuses to bolt. truth is, they're fake "rescue" calls - now being offered by two cell phone providers, cingular wireless and virgin mobile usa .  	 3
by michael j. martinez      new york (ap) -- ever read a company's security and exchange commission filings? no? consider yourself lucky.. .  	 3
